gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
861694471	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4985	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon metcalfi		SPECIES	Plethodon metcalfi Brimley, 1912	Plethodon metcalfi		US	1st bridge, Blackrock Branch of Edwards Creek, 0.36 mi. NNE of Rustic Falls on Big Creek, 2 mi. S of Bullpen Rd., Macon Co., North Carolina	North Carolina	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	35.0391	-83.1576							1981-09-18T00:00:00	18	9	1981	2431516	2431516	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4985			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.), Ciola, V. M. (Vince M.) & Ciola, A. J. (Andrea J.)			2023-01-24T16:32:54.302Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694470	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4990	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma tigrinum		SPECIES	Ambystoma tigrinum (Green, 1825)	Ambystoma tigrinum		US	Ayersville Bog, W side of St. Rt. 634, approx 0.4 mi. N of Blanchard Rd., Sec. 14 & 15, Highland Twp., Defiance Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	41.2171	-84.2684							1982-04-02T00:00:00	2	4	1982	2431993	2431993	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4990			2012-01-01T00:00:00	CC_BY_4_0		Rice, D. (Dan)			2023-01-24T16:32:54.301Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694469	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4963	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates catesbeianus		SPECIES	Rana catesbeiana Shaw, 1802	Rana catesbeiana		US	Norwich Twp.: Ompompanoosuc River, roadside stop on Class 2 Town Rd. 132, 1.2 mi NW of jct w/ U.S. Rte. 5, Windsor Co., Vermont	Vermont	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	44.0003	-72.7498							1986-09-03T00:00:00	3	9	1986	2427092	2427091	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4963			2012-01-01T00:00:00	CC_BY_4_0		Varney, G. (Greg)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694468	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4970	Animalia	Chordata	Amphibia	Anura	Bufonidae	Incilius	Incilius valliceps		SPECIES	Bufo valliceps Wiegmann, 1833	Bufo valliceps		MX	Roo Quintana: Isla Cancun, property of Villas El Presidente Hotel, Mexico	Quintana Roo	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	23.6248	-102.5787							1982-04-14T00:00:00	14	4	1982	5216722	2422389	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4970			2012-01-01T00:00:00	CC_BY_4_0		Eisenstein, S. H.			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694467	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__497	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	near Canfield, Mahoning Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	41.0251	-80.7609							1930-09-09T00:00:00	9	9	1930	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 497			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694466	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4962	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates clamitans	melanota	SUBSPECIES	Rana clamitans melanota Rafinesque, 1820	Rana clamitans melanota		US	Dorset Twp.: Batten Kill at S end of East Dorset on U.S. Rte. 7, Bennington Co., Vermont	Vermont	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	44.0003	-72.7498							1986-08-28T00:00:00	28	8	1986	6170022	2427172	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4962			2012-01-01T00:00:00	CC_BY_4_0		Varney, G. (Greg)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694465	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4973	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes gratiosus		SPECIES	Hyla gratiosa LeConte, 1856	Hyla gratiosa		US	Laurinburg Pond, approx. 6.5 mi. NE of Laurinburg along S.R. 401, Scotland Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.5007	-80.0003							1982-08-05T00:00:00	5	8	1982	2427554	10740745	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4973			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694464	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4955	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus monticola		SPECIES	Desmognathus monticola Dunn, 1916	Desmognathus monticola		US	Big Branch Creek, Smyth Co., Virginia	Virginia	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	36.6637	-81.6009							1981-07-06T00:00:00	6	7	1981	2431233	2431233	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4955			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.) & Condit, J. M. (John M.)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694463	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__496	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens	viridescens	SUBSPECIES	Notophthalmus viridescens viridescens	Notophthalmus viridescens viridescens		US	Near Lisbon, Columbiana Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.772	-80.7681							1930-09-09T00:00:00	9	9	1930	7193833	5218390	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 496			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694462	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4980	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Ed Georges Swamp, N side of St. Rt. 129, 0.55 air mi E of jct. of Tulula Creek and Bear Creek, Graham Co., North Carolina	North Carolina	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	35.2729	-83.7083							1981-09-17T00:00:00	17	9	1981	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4980			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694461	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4976	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton ruber		SPECIES	Pseudotriton ruber (Sonnini de Manoncourt & Latreille, 1801)	Pseudotriton ruber		US	"""Neotoma,"" Hocking Co., Ohio"	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.6019	-82.5532							1952-06-08T00:00:00	8	6	1952	2431459	2431459	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4976			2012-01-01T00:00:00	CC_BY_4_0		Condit, J. M. (John M.)			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694460	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4974	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea quadridigitata		SPECIES	Eurycea quadridigitata (Holbrook, 1842)	Eurycea quadridigitatus		US	Pond 6 mi. N of Laurinburg W off Hwy. 401, Scotland Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.5007	-80.0003							1982-03-28T00:00:00	28	3	1982	5218344	5218344	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4974			2012-01-01T00:00:00	CC_BY_4_0		VanDevender, R. W.			2023-01-24T16:32:54.303Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694459	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4956	Animalia	Chordata	Amphibia	Anura	Hylidae	Acris	Acris crepitans		SPECIES	Acris crepitans Baird, 1854	Acris crepitans		US	Sec. 11, T2N, R14W; Pottawatomie Twins Pond on Fort Sill Military Reservation, Comanche Co., Oklahoma	Oklahoma	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.4921	-97.5033							1986-05-24T00:00:00	24	5	1986	2427616	2427616	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4956			2012-01-01T00:00:00	CC_BY_4_0		Varney, G. (Gilbert), Jr.			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694458	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4965	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea bislineata		SPECIES	Eurycea bislineata (Green, 1818)	Eurycea bislineata		US	Along Mitchell Rd. (T-202) near Wilmington, Union Twp., Clinton Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.4635	-83.8701							1937-10-08T00:00:00	8	10	1937	5218376	5218376	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4965			2012-01-01T00:00:00	CC_BY_4_0		Rhoades, R. (Randall)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694457	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4968	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes versicolor		SPECIES	Hyla versicolor LeConte, 1825	Hyla versicolor		US	Washington Twp.; Portsmouth State Park, Public Campgrounds, roadside ditch across road from Site # 41, Scioto Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	38.81	-82.99							1973-06-02T00:00:00	2	6	1973	2427583	10806364	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4968			2012-01-01T00:00:00	CC_BY_4_0		Tittsler, E. W. (Eric W.)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694456	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4969	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon glutinosus		SPECIES	Plethodon glutinosus (Green, 1818)	Plethodon glutinosus		US	along forest rd. toward Nantahala Shores development, N side of rd., Wolf Creek Gap, S of Junaluska Gap, Macon Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.1753	-83.7055							1981-09-17T00:00:00	17	9	1981	2431539	2431539	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4969			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.)			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694455	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4960	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon cinereus		SPECIES	Plethodon cinereus (Green, 1818)	Plethodon cinereus		US	near the W side of Lake Morey, near S end, Fairlee Twp., Orange Co., Vermont	Vermont	PRESENT	5	5ffa575c-fcd4-4583-9611-545f67b04316	43.913	-72.1605							1985-05-08T00:00:00	8	5	1985	2431491	2431491	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4960			2012-01-01T00:00:00	CC_BY_4_0		Varney, G. (Gilbert), Jr. & Varney, G. (Gilbert), Sr.			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694454	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4952	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates clamitans	melanota	SUBSPECIES	Rana clamitans melanota Rafinesque, 1820	Rana clamitans melanota		US	Farlee Twp.: Lake Morey trib and area (E of golf course, near Fairview St residential area), Orange Co., Vermont	Vermont	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	44.0003	-72.7498							1985-04-22T00:00:00	22	4	1985	6170022	2427172	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4952			2012-01-01T00:00:00	CC_BY_4_0		Varney, G. (Gilbert), Jr.			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694453	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4942	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus			GENUS	Desmognathus Baird, 1850	Desmognathus		US	Big Branch Creek and surrounding slopes, 3400 ft., 1.5 mi. SE of St. Rt. 600/603 jct., 1.5 mi. NNE of Whitetop summit, Smyth Co., Virginia	Virginia	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	36.6601	-81.6005							1981-09-21T00:00:00	21	9	1981	2431198		PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4942			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.), Ciola, V. M. (Vince M.) & Ciola, A. J. (Andrea J.)			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694452	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4923	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes cinereus		SPECIES	Hyla cinerea (Schneider, 1799)	Hyla cinerea		US	Francis Marion G. M. A. Hell Hole Hunt Unit, Int. S. R. 41 & 402, Huger, Berkeley Co., South Carolina	South Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	34.0004	-81.0001							1986-06-27T00:00:00	27	6	1986	2427574	10810025	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4923			2012-01-01T00:00:00	CC_BY_4_0		Jolliff, T. A. (Todd A.)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694451	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4972	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes cinereus		SPECIES	Hyla cinerea (Schneider, 1799)	Hyla cinerea		US	Along Co. Rte. 1200 just west of jct. with Co. Rte. 1117 (at night in rain), Tyrrell Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.5007	-80.0003							1982-07-31T00:00:00	31	7	1982	2427574	10810025	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4972			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.)			2023-01-24T16:32:54.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694450	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__494	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Hemidactylium	Hemidactylium scutatum		SPECIES	Hemidactylium scutatum (Temminck, 1838)	Hemidactylium scutatum		US	Harlem Springs, Carroll Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.5209	-81.0032							1930-09-08T00:00:00	8	9	1930	2431666	2431666	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 494			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694449	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4930	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Old Road Gap along Catstair Branch of Ashurn Creek, 2 mi. S of Junaluska Gap, 1.5 mi. N of Baptist church, Cherokee Co., North Carolina	North Carolina	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	35.1745	-83.7315							1981-09-17T00:00:00	17	9	1981	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4930			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.)			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694448	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4951	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton ruber		SPECIES	Pseudotriton ruber (Sonnini de Manoncourt & Latreille, 1801)	Pseudotriton ruber		US	Scioto Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	38.804	-82.9928							1960-04-11T00:00:00	11	4	1960	2431459	2431459	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4951			2012-01-01T00:00:00	CC_BY_4_0		Partridge, T.			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694447	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__498	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens	viridescens	SUBSPECIES	Notophthalmus viridescens viridescens	Notophthalmus viridescens viridescens		US	Near Adams Mills, Muskingum Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	40.1567	-81.9483							1930-09-09T00:00:00	9	9	1930	7193833	5218390	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 498			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.306Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861694446	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__4954	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus ochrophaeus		SPECIES	Desmognathus ochrophaeus Cope, 1859	Desmognathus ochrophaeus		US	Big Branch Creek, Smyth Co., Virginia	Virginia	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	36.6637	-81.6009							1981-07-06T00:00:00	6	7	1981	2431199	2431199	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 4954			2012-01-01T00:00:00	CC_BY_4_0		Ciola, C. R. (Craig R.) & Condit, J. M. (John M.)			2023-01-24T16:32:54.305Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
